,bottom_temp,PDO,NPGO,depth_m,latitude,year,julian,grain_size
200503018058,7.83,-0.46,-1.57,111.91,43.94,2005.00,248.00,3.25
200503018059,7.96,-0.46,-1.57,107.69,43.92,2005.00,248.00,3.12
200503018060,8.09,-0.46,-1.57,91.21,43.93,2005.00,248.00,2.83
200503018066,8.23,-0.46,-1.57,122.22,43.26,2005.00,250.00,4.24
200503018067,7.75,-0.46,-1.57,151.53,43.08,2005.00,250.00,4.76
200503018068,8.13,-0.46,-1.57,116.73,43.05,2005.00,250.00,4.22
200503018069,8.17,-0.46,-1.57,110.96,43.03,2005.00,251.00,4.24
200503018070,8.05,-0.46,-1.57,171.01,43.02,2005.00,251.00,3.89
200503018071,8.22,-0.46,-1.57,164.54,43.03,2005.00,251.00,3.77
200503018073,8.29,-0.46,-1.57,87.43,42.74,2005.00,251.00,3.87
200503018075,8.84,-0.46,-1.57,115.13,42.23,2005.00,252.00,4.75
200503018080,8.71,-0.46,-1.57,150.31,42.07,2005.00,253.00,4.57
200503018081,8.91,-0.46,-1.57,103.98,41.98,2005.00,253.00,4.54
200503018082,9.07,-0.46,-1.57,74.18,41.96,2005.00,253.00,4.27
200503018083,8.98,-0.46,-1.57,89.65,41.67,2005.00,253.00,5.34
200503018086,9.12,-0.46,-1.57,116.46,41.27,2005.00,254.00,6.05
200503018087,9.06,-0.46,-1.57,121.14,41.22,2005.00,254.00,6.29
200603008012,7.04,-0.65,-0.37,191.30,45.73,2006.00,230.00,4.13
200603008013,7.11,-0.65,-0.37,150.96,45.77,2006.00,231.00,5.39
200603008019,7.21,-0.65,-0.37,156.18,47.00,2006.00,232.00,4.03
200603008020,7.19,-0.65,-0.37,192.44,47.19,2006.00,232.00,4.43
200603008033,7.46,-0.65,-0.37,154.37,47.69,2006.00,235.00,5.29
200603008034,7.47,-0.65,-0.37,78.27,47.39,2006.00,235.00,2.72
200603008035,7.68,-0.65,-0.37,59.29,46.97,2006.00,235.00,1.73
200603008036,7.59,-0.65,-0.37,80.88,46.92,2006.00,235.00,3.14
200603008037,7.37,-0.65,-0.37,96.62,46.79,2006.00,235.00,5.19
200603008038,7.49,-0.65,-0.37,94.90,46.73,2006.00,235.00,5.11
200603008040,7.37,-0.65,-0.37,107.10,46.29,2006.00,237.00,4.82
200603008041,7.24,-0.65,-0.37,142.41,45.97,2006.00,237.00,6.00
200603008042,7.60,-0.65,-0.37,77.24,45.76,2006.00,237.00,2.41
200603008043,7.60,-0.65,-0.37,69.14,45.49,2006.00,237.00,2.11
200603008044,7.21,-0.65,-0.37,130.21,45.30,2006.00,237.00,3.34
200603008045,7.28,-0.65,-0.37,154.83,45.24,2006.00,237.00,3.54
200603008046,6.84,-0.65,-0.37,181.29,45.25,2006.00,237.00,4.02
200603008047,7.10,-0.65,-0.37,171.97,45.08,2006.00,237.00,4.08
200603008051,8.39,-0.65,-0.37,70.05,44.46,2006.00,242.00,2.34
200603008052,7.61,-0.65,-0.37,70.32,44.38,2006.00,242.00,2.01
200603008054,7.78,-0.65,-0.37,78.63,44.08,2006.00,242.00,1.90
200603008057,7.93,-0.65,-0.37,143.56,44.41,2006.00,242.00,2.37
200603008064,8.05,-0.94,-0.34,162.26,43.88,2006.00,249.00,3.87
200603008066,7.92,-0.94,-0.34,189.97,43.76,2006.00,249.00,4.19
200603008067,8.01,-0.94,-0.34,137.03,43.64,2006.00,249.00,3.70
200603008069,7.93,-0.94,-0.34,193.04,43.37,2006.00,249.00,4.49
200603008073,7.51,-0.94,-0.34,168.19,43.06,2006.00,250.00,3.78
200603008074,8.03,-0.94,-0.34,116.05,43.05,2006.00,250.00,4.22
200603008075,7.81,-0.94,-0.34,168.91,42.66,2006.00,250.00,4.19
200603008076,8.03,-0.94,-0.34,89.45,42.56,2006.00,251.00,3.25
200603008082,8.98,-0.94,-0.34,79.75,42.00,2006.00,252.00,4.03
200603008084,8.54,-0.94,-0.34,139.34,42.00,2006.00,252.00,4.33
200603008089,8.59,-0.94,-0.34,137.96,41.19,2006.00,253.00,6.59
200603010006,8.48,0.48,-0.12,69.87,46.74,2006.00,147.00,4.65
200603010007,7.57,0.48,-0.12,126.61,46.86,2006.00,147.00,5.46
200603010014,7.49,0.48,-0.12,153.83,47.96,2006.00,148.00,6.04
200603010023,7.56,0.48,-0.12,123.87,47.99,2006.00,150.00,5.59
200603010024,7.71,1.04,-0.13,109.45,47.90,2006.00,151.00,5.10
200603010025,7.88,1.04,-0.13,79.07,47.79,2006.00,151.00,3.47
200603010026,7.03,1.04,-0.13,166.54,47.70,2006.00,151.00,5.63
200603010028,7.32,1.04,-0.13,101.38,47.23,2006.00,152.00,3.41
200603010029,7.46,1.04,-0.13,174.09,47.17,2006.00,152.00,4.34
200603010031,8.39,1.04,-0.13,68.90,46.44,2006.00,153.00,4.93
200603010032,7.01,1.04,-0.13,131.45,46.21,2006.00,153.00,3.92
200603010033,7.08,1.04,-0.13,149.14,46.29,2006.00,153.00,3.39
200603010038,7.84,1.04,-0.13,68.85,44.77,2006.00,158.00,2.14
200603010039,7.21,1.04,-0.13,143.45,44.96,2006.00,158.00,3.24
200603010042,7.29,1.04,-0.13,132.89,45.27,2006.00,159.00,3.39
200603010043,7.04,1.04,-0.13,176.61,45.30,2006.00,159.00,4.07
200603010051,7.27,1.04,-0.13,146.51,44.46,2006.00,161.00,2.37
200603010055,7.72,1.04,-0.13,67.56,44.43,2006.00,162.00,2.23
200603010056,7.98,1.04,-0.13,72.28,44.33,2006.00,162.00,1.81
200603010057,7.66,1.04,-0.13,69.30,44.15,2006.00,162.00,1.74
200603010058,7.33,1.04,-0.13,110.50,44.05,2006.00,162.00,2.64
200603010059,7.31,1.04,-0.13,107.82,44.17,2006.00,162.00,3.23
200603010060,7.47,1.04,-0.13,109.43,44.14,2006.00,163.00,3.30
200603010061,7.64,1.04,-0.13,110.15,43.97,2006.00,163.00,2.78
200603010064,6.94,1.04,-0.13,195.65,43.85,2006.00,163.00,4.36
200603010065,7.37,1.04,-0.13,120.18,43.93,2006.00,164.00,3.14
200603010066,7.48,1.04,-0.13,113.23,43.81,2006.00,164.00,3.75
200603010067,7.54,1.04,-0.13,102.97,43.72,2006.00,164.00,4.08
200603010068,7.59,1.04,-0.13,141.51,43.42,2006.00,164.00,3.08
200603010071,7.41,1.04,-0.13,167.31,42.96,2006.00,165.00,4.11
200603010072,8.02,1.04,-0.13,78.85,42.98,2006.00,165.00,3.10
200603010074,7.56,1.04,-0.13,164.31,43.42,2006.00,166.00,3.86
200603010075,6.76,1.04,-0.13,61.36,42.62,2006.00,172.00,3.24
200603010077,7.66,1.04,-0.13,54.16,41.54,2006.00,173.00,4.99
200603010078,7.48,1.04,-0.13,68.22,41.44,2006.00,173.00,4.93
200603017007,6.90,0.48,-0.12,155.54,46.53,2006.00,147.00,5.87
200603017008,7.28,0.48,-0.12,120.38,46.69,2006.00,147.00,5.26
200603017009,7.07,0.48,-0.12,182.33,46.79,2006.00,147.00,4.35
200603017010,7.58,0.48,-0.12,116.44,46.92,2006.00,147.00,5.63
200603017024,8.04,0.48,-0.12,73.36,47.10,2006.00,150.00,2.17
200603017025,7.56,0.48,-0.12,100.72,47.02,2006.00,150.00,3.99
200603017026,6.96,0.48,-0.12,149.17,47.00,2006.00,150.00,4.23
200603017027,6.97,1.04,-0.13,121.74,46.22,2006.00,151.00,4.22
200603017028,6.96,1.04,-0.13,132.36,46.07,2006.00,151.00,4.68
200603017029,6.94,1.04,-0.13,149.26,45.89,2006.00,151.00,5.70
200603017030,7.58,1.04,-0.13,113.16,45.95,2006.00,151.00,3.69
200603017031,7.59,1.04,-0.13,117.66,45.90,2006.00,151.00,3.81
200603017032,8.03,1.04,-0.13,87.63,45.55,2006.00,152.00,2.25
200603017033,8.25,1.04,-0.13,83.61,45.65,2006.00,152.00,2.35
200603017035,7.37,1.04,-0.13,176.88,45.65,2006.00,152.00,4.32
200603017036,6.98,1.04,-0.13,192.53,45.66,2006.00,152.00,4.27
200603017039,7.54,1.04,-0.13,157.29,45.35,2006.00,153.00,4.10
200603017041,7.88,1.04,-0.13,102.98,45.31,2006.00,153.00,3.04
200603017042,8.08,1.04,-0.13,83.91,45.33,2006.00,153.00,2.78
200603017043,7.35,1.04,-0.13,172.67,45.27,2006.00,153.00,3.98
200603017044,7.14,1.04,-0.13,176.30,45.08,2006.00,154.00,4.13
200603017045,7.33,1.04,-0.13,157.80,45.03,2006.00,154.00,3.86
200603017046,7.34,1.04,-0.13,131.80,44.84,2006.00,158.00,3.03
200603017047,7.73,1.04,-0.13,74.76,44.70,2006.00,158.00,2.12
200603017048,8.25,1.04,-0.13,86.28,44.40,2006.00,158.00,1.41
200603017049,8.54,1.04,-0.13,63.13,44.31,2006.00,158.00,1.55
200603017050,7.36,1.04,-0.13,98.38,44.22,2006.00,158.00,2.46
200603017052,7.21,1.04,-0.13,133.87,44.26,2006.00,159.00,2.45
200603017053,7.32,1.04,-0.13,107.01,44.11,2006.00,159.00,2.64
200603017054,7.20,1.04,-0.13,126.35,43.92,2006.00,159.00,3.21
200603017056,7.39,1.04,-0.13,123.69,43.90,2006.00,159.00,3.27
200603017059,7.59,1.04,-0.13,134.30,43.94,2006.00,160.00,3.26
200603017064,7.25,1.04,-0.13,157.62,43.58,2006.00,161.00,4.31
200603017066,7.62,1.04,-0.13,100.96,43.38,2006.00,162.00,3.06
200603017068,7.38,1.04,-0.13,154.52,43.26,2006.00,162.00,4.66
200603017069,7.14,1.04,-0.13,181.44,43.26,2006.00,162.00,4.66
200603017073,7.55,1.04,-0.13,123.36,43.02,2006.00,163.00,3.82
200603017074,7.26,1.04,-0.13,149.17,43.06,2006.00,163.00,4.58
200603017075,7.97,1.04,-0.13,75.88,42.96,2006.00,163.00,3.31
200603017076,7.83,1.04,-0.13,84.41,42.49,2006.00,164.00,3.23
200603017077,7.66,1.04,-0.13,87.33,42.43,2006.00,164.00,3.64
200603017086,8.20,1.04,-0.13,77.19,41.24,2006.00,166.00,5.07
200603017088,7.58,1.04,-0.13,116.95,41.26,2006.00,171.00,6.10
200603018010,7.14,-0.65,-0.37,178.42,46.75,2006.00,231.00,3.98
200603018015,7.40,-0.65,-0.37,129.35,47.96,2006.00,232.00,5.61
200603018016,7.37,-0.65,-0.37,119.99,47.99,2006.00,232.00,5.48
200603018022,7.56,-0.65,-0.37,94.30,47.80,2006.00,234.00,3.83
200603018023,7.72,-0.65,-0.37,66.27,47.69,2006.00,234.00,3.14
200603018024,7.44,-0.65,-0.37,120.37,47.63,2006.00,234.00,4.23
200603018025,7.22,-0.65,-0.37,166.45,47.45,2006.00,234.00,4.90
200603018026,7.41,-0.65,-0.37,101.78,46.74,2006.00,235.00,5.08
200603018027,7.49,-0.65,-0.37,82.24,46.78,2006.00,235.00,4.94
200603018028,7.56,-0.65,-0.37,58.68,46.79,2006.00,235.00,4.26
200603018029,7.20,-0.65,-0.37,139.74,46.27,2006.00,235.00,3.16
200603018032,7.09,-0.65,-0.37,169.07,45.92,2006.00,236.00,4.69
200603018033,7.08,-0.65,-0.37,159.30,45.83,2006.00,236.00,4.93
200603018034,7.11,-0.65,-0.37,139.65,45.87,2006.00,236.00,4.94
200603018035,7.78,-0.65,-0.37,65.70,45.75,2006.00,237.00,2.30
200603018036,7.39,-0.65,-0.37,113.65,45.76,2006.00,237.00,3.36
200603018037,7.50,-0.65,-0.37,125.99,45.59,2006.00,237.00,3.34
200603018038,7.65,-0.65,-0.37,79.11,45.50,2006.00,237.00,2.20
200603018039,7.31,-0.65,-0.37,175.80,45.47,2006.00,237.00,4.42
200603018040,6.85,-0.65,-0.37,193.21,45.20,2006.00,237.00,4.27
200603018041,7.59,-0.65,-0.37,147.73,44.84,2006.00,238.00,3.38
200603018042,7.71,-0.65,-0.37,69.23,44.68,2006.00,238.00,1.82
200603018048,7.88,-0.65,-0.37,143.15,44.61,2006.00,242.00,2.44
200603018051,7.81,-0.94,-0.34,141.11,44.60,2006.00,243.00,2.33
200603018052,7.86,-0.94,-0.34,71.50,44.49,2006.00,243.00,2.79
200603018053,7.74,-0.94,-0.34,81.60,44.37,2006.00,243.00,1.96
200603018054,7.60,-0.94,-0.34,192.13,44.11,2006.00,244.00,2.44
200603018055,7.90,-0.94,-0.34,76.82,44.04,2006.00,244.00,2.04
200603018056,7.76,-0.94,-0.34,126.00,43.88,2006.00,244.00,3.21
200603018057,7.66,-0.94,-0.34,109.40,43.80,2006.00,244.00,3.83
200603018062,8.22,-0.94,-0.34,89.57,43.30,2006.00,245.00,3.14
200603018068,8.22,-0.94,-0.34,186.74,42.42,2006.00,247.00,4.07
200603018070,8.70,-0.94,-0.34,89.43,42.67,2006.00,247.00,3.34
200603018071,8.28,-0.94,-0.34,97.22,42.52,2006.00,248.00,3.28
200603018076,7.91,-0.94,-0.34,161.72,42.17,2006.00,249.00,4.92
200603018077,8.71,-0.94,-0.34,95.65,42.08,2006.00,250.00,4.39
200603018085,8.31,-0.94,-0.34,171.14,41.49,2006.00,257.00,4.87
200703008004,7.22,0.50,1.44,173.29,45.26,2007.00,229.00,3.99
200703008005,7.38,0.50,1.44,109.50,45.46,2007.00,229.00,3.10
200703008006,7.08,0.50,1.44,177.09,45.49,2007.00,229.00,4.28
200703008007,7.39,0.50,1.44,106.86,45.70,2007.00,230.00,2.86
200703008008,7.28,0.50,1.44,132.07,45.70,2007.00,230.00,3.95
200703008009,7.23,0.50,1.44,139.50,45.83,2007.00,230.00,5.31
200703008010,7.29,0.50,1.44,115.47,45.92,2007.00,230.00,3.97
200703008011,7.11,0.50,1.44,146.21,45.96,2007.00,230.00,6.29
200703008012,7.29,0.50,1.44,107.18,46.09,2007.00,230.00,4.32
200703008013,7.30,0.50,1.44,102.17,46.12,2007.00,230.00,4.05
200703008014,7.46,0.50,1.44,72.01,45.99,2007.00,231.00,3.03
200703008015,7.12,0.50,1.44,135.72,46.16,2007.00,231.00,4.09
200703008017,7.41,0.50,1.44,73.14,46.62,2007.00,231.00,4.71
200703008018,7.38,0.50,1.44,59.98,46.77,2007.00,231.00,4.43
200703008019,7.38,0.50,1.44,83.30,46.82,2007.00,232.00,4.76
200703008020,7.28,0.50,1.44,106.51,46.99,2007.00,232.00,4.59
200703008021,7.36,0.50,1.44,80.21,47.18,2007.00,232.00,2.62
200703008022,7.28,0.50,1.44,112.38,47.42,2007.00,232.00,4.40
200703008023,7.17,0.50,1.44,175.92,47.52,2007.00,232.00,4.97
200703008024,7.16,0.50,1.44,85.94,47.76,2007.00,232.00,3.48
200703008025,7.09,0.50,1.44,110.34,47.86,2007.00,232.00,5.05
200703008031,6.91,0.50,1.44,172.60,48.00,2007.00,233.00,5.37
200703008032,7.11,0.50,1.44,130.39,47.90,2007.00,234.00,5.59
200703008035,7.14,0.50,1.44,148.59,47.27,2007.00,234.00,4.45
200703008040,7.13,0.50,1.44,162.02,45.92,2007.00,236.00,4.92
200703008041,7.11,0.50,1.44,167.88,45.94,2007.00,236.00,4.31
200703008047,7.64,0.50,1.44,66.32,45.01,2007.00,238.00,1.77
200703008048,7.53,0.50,1.44,75.59,44.81,2007.00,238.00,2.13
200703008059,7.31,-0.36,0.91,174.85,44.12,2007.00,246.00,2.57
200703008061,7.52,-0.36,0.91,119.61,44.14,2007.00,247.00,2.91
200703008062,7.67,-0.36,0.91,92.39,44.32,2007.00,247.00,1.70
200703008063,7.78,-0.36,0.91,101.81,44.35,2007.00,247.00,1.98
200703008065,7.63,-0.36,0.91,146.38,44.68,2007.00,248.00,2.91
200703008066,7.62,-0.36,0.91,66.28,44.57,2007.00,248.00,1.45
200703008067,7.77,-0.36,0.91,72.44,44.32,2007.00,248.00,1.72
200703008068,7.80,-0.36,0.91,120.89,44.08,2007.00,248.00,3.99
200703008069,7.74,-0.36,0.91,121.96,44.07,2007.00,248.00,3.87
200703008070,7.70,-0.36,0.91,117.14,43.97,2007.00,248.00,2.96
200703008071,8.04,-0.36,0.91,72.24,43.86,2007.00,248.00,2.48
200703008077,7.45,-0.36,0.91,167.23,43.58,2007.00,250.00,4.83
200703008078,7.77,-0.36,0.91,111.01,43.57,2007.00,250.00,4.09
200703008082,7.69,-0.36,0.91,189.56,43.09,2007.00,255.00,3.37
200703008086,9.26,-0.36,0.91,69.26,42.32,2007.00,255.00,4.33
200703008095,9.38,-0.36,0.91,68.79,41.70,2007.00,257.00,5.31
200703008096,8.70,-0.36,0.91,126.41,41.64,2007.00,258.00,5.69
200703010006,6.71,-0.10,0.69,171.56,46.09,2007.00,139.00,4.91
200703010010,6.91,-0.10,0.69,99.93,46.32,2007.00,139.00,4.70
200703010012,6.83,-0.10,0.69,95.48,46.96,2007.00,140.00,4.57
200703010013,6.89,-0.10,0.69,85.58,46.99,2007.00,140.00,3.58
200703010017,7.35,-0.10,0.69,62.46,47.45,2007.00,141.00,2.70
200703010027,6.12,-0.10,0.69,193.62,47.98,2007.00,143.00,5.34
200703010033,6.67,-0.10,0.69,168.22,47.89,2007.00,144.00,6.04
200703010035,6.98,-0.10,0.69,148.24,47.63,2007.00,145.00,4.91
200703010036,6.58,-0.10,0.69,183.20,47.54,2007.00,145.00,4.96
200703010038,6.78,-0.10,0.69,133.36,47.40,2007.00,145.00,4.83
200703010039,7.27,-0.10,0.69,79.62,46.50,2007.00,146.00,4.77
200703010040,6.69,-0.10,0.69,190.39,46.50,2007.00,146.00,5.52
200703010041,6.84,-0.10,0.69,126.10,46.17,2007.00,146.00,3.99
200703010042,6.38,-0.10,0.69,152.54,45.97,2007.00,146.00,5.59
200703010044,6.42,-0.10,0.69,126.45,45.74,2007.00,146.00,3.95
200703010046,7.00,-0.10,0.69,109.95,44.76,2007.00,147.00,2.91
200703010047,7.25,-0.10,0.69,84.00,44.67,2007.00,147.00,2.22
200703010048,7.17,0.09,1.23,75.84,44.54,2007.00,151.00,1.89
200703010049,7.17,0.09,1.23,77.39,44.48,2007.00,151.00,2.23
200703010050,6.51,0.09,1.23,155.26,44.54,2007.00,151.00,3.08
200703010056,6.51,0.09,1.23,178.69,45.30,2007.00,153.00,4.10
200703010057,6.65,0.09,1.23,146.30,45.28,2007.00,153.00,3.63
200703010060,6.91,0.09,1.23,106.15,45.02,2007.00,153.00,2.36
200703010072,7.10,0.09,1.23,148.62,44.32,2007.00,155.00,2.73
200703010073,6.97,0.09,1.23,147.96,44.28,2007.00,156.00,2.71
200703010074,6.73,0.09,1.23,120.61,44.08,2007.00,156.00,3.56
200703010075,6.43,0.09,1.23,141.00,44.01,2007.00,156.00,4.57
200703010077,7.28,0.09,1.23,79.08,44.10,2007.00,156.00,1.86
200703010081,7.09,0.09,1.23,194.94,42.92,2007.00,157.00,4.33
200703010085,7.08,0.09,1.23,119.17,43.02,2007.00,158.00,4.33
200703010086,6.68,0.09,1.23,178.17,43.15,2007.00,158.00,3.70
200703010087,6.95,0.09,1.23,118.44,43.57,2007.00,159.00,3.89
200703010088,6.71,0.09,1.23,181.15,43.74,2007.00,159.00,4.15
200703010090,7.10,0.09,1.23,119.12,43.31,2007.00,160.00,3.94
200703010092,7.20,0.09,1.23,118.40,42.66,2007.00,164.00,3.79
200703010098,7.27,0.09,1.23,113.13,42.10,2007.00,165.00,4.50
200703010099,7.38,0.09,1.23,96.83,42.06,2007.00,165.00,4.36
200703010103,7.08,0.09,1.23,129.53,41.41,2007.00,169.00,5.52
200703010104,7.57,0.09,1.23,88.74,41.49,2007.00,169.00,5.46
200703010105,7.70,0.09,1.23,71.22,41.33,2007.00,170.00,5.15
200703010106,7.01,0.09,1.23,190.88,41.14,2007.00,170.00,7.12
200703017014,6.74,-0.10,0.69,175.97,46.60,2007.00,140.00,5.10
200703017015,6.91,-0.10,0.69,166.31,46.63,2007.00,141.00,4.24
200703017022,6.86,-0.10,0.69,178.99,47.69,2007.00,142.00,5.75
200703017023,7.09,-0.10,0.69,113.23,47.72,2007.00,142.00,4.74
200703017024,7.29,-0.10,0.69,95.71,47.75,2007.00,142.00,3.95
200703017025,6.87,-0.10,0.69,117.43,47.92,2007.00,142.00,5.48
200703017034,7.34,-0.10,0.69,58.13,47.66,2007.00,144.00,3.16
200703017036,7.08,-0.10,0.69,73.33,47.40,2007.00,144.00,2.80
200703017038,7.06,-0.10,0.69,100.08,47.20,2007.00,144.00,3.49
200703017039,6.96,-0.10,0.69,132.47,47.05,2007.00,144.00,4.39
200703017040,6.79,-0.10,0.69,171.26,46.96,2007.00,145.00,4.57
200703017041,6.73,-0.10,0.69,144.26,46.87,2007.00,145.00,5.60
200703017042,6.86,-0.10,0.69,174.21,46.80,2007.00,145.00,4.40
200703017043,6.81,-0.10,0.69,108.71,46.72,2007.00,145.00,4.90
200703017044,6.60,-0.10,0.69,74.67,46.42,2007.00,145.00,4.83
200703017045,7.27,-0.10,0.69,132.54,46.36,2007.00,145.00,3.31
200703017046,7.01,-0.10,0.69,82.09,46.03,2007.00,146.00,3.11
200703017048,6.62,-0.10,0.69,96.67,45.83,2007.00,146.00,3.42
200703017050,6.50,-0.10,0.69,112.73,45.84,2007.00,146.00,3.88
200703017051,6.24,-0.10,0.69,143.90,45.77,2007.00,146.00,5.10
200703017052,6.61,-0.10,0.69,137.61,46.31,2007.00,147.00,5.66
200703017053,7.06,-0.10,0.69,91.04,46.20,2007.00,147.00,4.23
200703017054,6.77,0.09,1.23,79.42,45.65,2007.00,151.00,2.37
200703017055,7.24,0.09,1.23,55.58,45.62,2007.00,151.00,2.20
200703017056,6.08,0.09,1.23,135.08,45.69,2007.00,151.00,4.18
200703017057,6.41,0.09,1.23,150.80,45.58,2007.00,151.00,4.11
200703017058,6.25,0.09,1.23,180.41,45.62,2007.00,151.00,4.20
200703017066,6.96,0.09,1.23,83.77,45.02,2007.00,153.00,1.90
200703017067,6.66,0.09,1.23,134.13,45.03,2007.00,153.00,3.21
200703017072,7.36,0.09,1.23,112.98,44.53,2007.00,155.00,1.89
200703017073,7.02,0.09,1.23,150.79,44.62,2007.00,155.00,2.73
200703017076,6.95,0.09,1.23,134.69,44.38,2007.00,156.00,2.77
200703017077,6.82,0.09,1.23,191.46,44.28,2007.00,156.00,3.25
200703017081,6.56,0.09,1.23,120.32,44.06,2007.00,157.00,4.02
200703017084,6.77,0.09,1.23,169.97,43.79,2007.00,157.00,4.27
200703017085,7.12,0.09,1.23,120.30,43.75,2007.00,157.00,3.91
200703017086,6.80,0.09,1.23,109.11,43.83,2007.00,157.00,3.77
200703017087,7.13,0.09,1.23,95.37,43.64,2007.00,158.00,4.09
200703017088,7.05,0.09,1.23,108.45,43.63,2007.00,158.00,4.13
200703017089,6.56,0.09,1.23,178.92,43.64,2007.00,158.00,3.99
200703017095,7.31,0.09,1.23,98.71,42.99,2007.00,160.00,3.71
200703017096,7.25,0.09,1.23,108.38,43.04,2007.00,160.00,4.07
200703017098,6.85,0.09,1.23,120.05,42.67,2007.00,165.00,3.75
200703017101,7.46,0.09,1.23,95.74,42.49,2007.00,165.00,3.21
200703018023,7.05,0.50,1.44,179.44,47.73,2007.00,233.00,5.72
200703018029,7.34,0.50,1.44,76.65,47.26,2007.00,234.00,1.96
200703018030,7.32,0.50,1.44,95.83,47.14,2007.00,234.00,3.39
200703018031,7.25,0.50,1.44,123.28,47.10,2007.00,234.00,4.64
200703018032,7.33,0.50,1.44,95.01,47.03,2007.00,234.00,3.60
200703018033,7.40,0.50,1.44,83.62,46.52,2007.00,235.00,4.70
200703018034,7.33,0.50,1.44,90.83,46.58,2007.00,235.00,4.92
200703018035,6.90,0.50,1.44,150.42,46.57,2007.00,235.00,6.33
200703018037,6.89,0.50,1.44,157.92,46.46,2007.00,235.00,4.07
200703018039,7.28,0.50,1.44,131.20,45.96,2007.00,236.00,5.24
200703018040,7.16,0.50,1.44,156.51,45.81,2007.00,236.00,6.14
200703018041,7.10,0.50,1.44,156.58,45.77,2007.00,236.00,5.39
200703018042,7.36,0.50,1.44,103.36,45.70,2007.00,236.00,2.61
200703018043,7.47,0.50,1.44,81.66,45.56,2007.00,236.00,2.09
200703018044,7.23,0.50,1.44,144.82,45.64,2007.00,237.00,4.02
200703018049,7.52,0.50,1.44,75.37,44.84,2007.00,238.00,1.99
200703018050,7.83,0.50,1.44,47.06,44.65,2007.00,242.00,1.49
200703018051,7.57,0.50,1.44,63.72,44.69,2007.00,242.00,1.73
200703018052,7.62,0.50,1.44,88.54,44.68,2007.00,242.00,2.33
200703018055,7.58,-0.36,0.91,122.21,44.38,2007.00,243.00,2.60
200703018056,7.05,-0.36,0.91,188.07,44.32,2007.00,243.00,3.83
200703018057,7.09,-0.36,0.91,112.28,44.18,2007.00,243.00,2.56
200703018058,7.85,-0.36,0.91,69.73,44.24,2007.00,243.00,1.37
200703018059,7.96,-0.36,0.91,60.56,44.18,2007.00,243.00,1.60
200703018060,7.59,-0.36,0.91,123.64,43.83,2007.00,244.00,3.60
200703018061,7.51,-0.36,0.91,155.28,43.85,2007.00,244.00,3.89
200703018067,8.06,-0.36,0.91,107.72,43.03,2007.00,245.00,4.29
200703018069,8.41,-0.36,0.91,114.74,42.80,2007.00,246.00,4.24
200703018070,8.33,-0.36,0.91,103.98,42.63,2007.00,246.00,3.41
200703018075,8.02,-0.36,0.91,151.72,42.25,2007.00,247.00,5.14
200703018076,8.11,-0.36,0.91,118.22,42.06,2007.00,251.00,4.51
200703018077,8.33,-0.36,0.91,108.77,42.01,2007.00,251.00,4.61
200703018079,8.39,-0.36,0.91,122.38,41.89,2007.00,251.00,4.86
200703018081,8.55,-0.36,0.91,113.39,41.53,2007.00,252.00,4.82
200703018085,7.94,-0.36,0.91,190.17,41.29,2007.00,253.00,6.40
200803008007,8.00,-1.70,2.14,116.94,45.22,2008.00,235.00,2.94
200803008008,7.89,-1.70,2.14,84.84,45.36,2008.00,235.00,2.76
200803008011,7.35,-1.70,2.14,138.86,46.07,2008.00,236.00,4.69
200803008012,7.41,-1.70,2.14,133.68,46.36,2008.00,236.00,3.84
200803008015,7.57,-1.70,2.14,102.48,46.63,2008.00,236.00,5.03
200803008016,7.61,-1.70,2.14,123.65,46.73,2008.00,237.00,4.86
200803008017,7.37,-1.70,2.14,141.08,46.86,2008.00,237.00,5.55
200803008018,7.42,-1.70,2.14,129.63,47.14,2008.00,237.00,4.44
200803008019,7.40,-1.70,2.14,85.55,47.32,2008.00,237.00,2.72
200803008020,7.40,-1.70,2.14,106.97,47.36,2008.00,237.00,3.92
200803008021,7.43,-1.70,2.14,108.72,47.42,2008.00,237.00,4.05
200803008022,7.26,-1.70,2.14,126.78,47.89,2008.00,238.00,5.48
200803008023,7.47,-1.70,2.14,65.82,47.93,2008.00,238.00,3.49
200803008032,7.27,-1.70,2.14,168.21,47.83,2008.00,240.00,5.73
200803008033,7.27,-1.70,2.14,176.28,47.63,2008.00,240.00,5.15
200803008036,7.15,-1.70,2.14,191.38,47.30,2008.00,241.00,4.89
200803008043,7.51,-1.55,2.23,149.68,44.97,2008.00,243.00,3.34
200803008044,7.58,-1.55,2.23,124.01,44.81,2008.00,243.00,2.86
200803008045,7.59,-1.55,2.23,77.96,44.60,2008.00,247.00,1.46
200803008049,7.82,-1.55,2.23,106.88,44.23,2008.00,247.00,2.13
200803008050,7.76,-1.55,2.23,111.43,44.18,2008.00,247.00,2.61
200803008051,7.84,-1.55,2.23,80.14,44.35,2008.00,248.00,1.82
200803008052,7.72,-1.55,2.23,61.29,44.53,2008.00,248.00,1.34
200803008053,7.59,-1.55,2.23,137.88,44.83,2008.00,252.00,3.14
200803008057,7.38,-1.55,2.23,149.93,44.57,2008.00,252.00,3.06
200803008058,7.07,-1.55,2.23,125.66,44.03,2008.00,253.00,3.13
200803008059,7.41,-1.55,2.23,157.39,43.95,2008.00,253.00,4.33
200803008063,7.54,-1.55,2.23,109.04,43.80,2008.00,254.00,3.85
